Status,Start Date,Product,Style,Batch Number,Turn Count,Original Gravity,Date,Created By,Task,Temperature,Gravity,pH,Yeast Attenuation,ABV,Actual ABV,Taste Aroma Notes,Batch Locations
Completed,05/09/2023,Double Test IPA #4,Double NEIPA,1955,1,15.2000,15/09/2023 ,Maxime Roy,Fermentation Log / Fri Sep 15,19.60,2.90,4.40,4.77%,6.81%,0.00,Pas de bulle,
Completed,05/09/2023,Double Test IPA #4,Double NEIPA,1955,1,15.2000,18/09/2023 ,Antoine Dechamps,Fermentation Log,1.60,2.60,0.00,4.89%,6.97%,0.00,,
Completed,05/09/2023,Double Test IPA #4,Double NEIPA,1955,1,15.2000,19/09/2023 ,Antoine Dechamps,Fermentation Log - Avant Tx,2.10,2.60,4.64,4.89%,6.97%,0.00,,
Completed,05/09/2023,Double Test IPA #4,Double NEIPA,1955,1,15.2000,19/09/2023 ,Antoine Dechamps,Fermentation Log - Apres Tx,0.00,2.50,4.65,4.92%,7.01%,0.00,,
Completed,05/09/2023,Double Test IPA #4,Double NEIPA,1955,1,15.2000,21/09/2023 ,Antoine Dechamps,Fermentation Log - Final,1.20,2.50,4.59,5.03%,7.01%,0.00,,
Completed,06/09/2023,Garnotte,NEIPA,1956,1,19.3000,06/09/2023 ,Marc-André Filiatrault,Turn 1 / Post boil #1,0.00,19.30,5.26,0.00%,0.00%,0.00,,
Completed,06/09/2023,Garnotte,NEIPA,1956,1,19.3000,06/09/2023 ,Marc-André Filiatrault,Fermentation Log / Wed Sep 06,23.00,18.60,4.85,0.29%,0.41%,0.00,,
Completed,06/09/2023,Garnotte,NEIPA,1956,1,19.3000,07/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Thu Sep 07,19.60,14.50,4.38,1.94%,2.74%,0.00,,
Completed,06/09/2023,Garnotte,NEIPA,1956,1,19.3000,08/09/2023 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Sep 08,19.40,11.60,4.35,3.07%,4.35%,0.00,,
Completed,06/09/2023,Garnotte,NEIPA,1956,1,19.3000,11/09/2023 ,Vincent Martineau,Fermentation Log / Mon Sep 11,19.40,7.80,4.35,4.53%,6.41%,0.00,Bulle ,
Completed,06/09/2023,Garnotte,NEIPA,1956,1,19.3000,12/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Tue Sep 12,20.10,7.30,4.43,4.72%,6.68%,0.00,,
Completed,06/09/2023,Garnotte,NEIPA,1956,1,19.3000,13/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Wed Sep 13,19.00,7.50,4.45,4.72%,6.68%,0.00,,
Completed,06/09/2023,Garnotte,NEIPA,1956,1,19.3000,14/09/2023 ,Vincent Martineau,Fermentation Log / Thu Sep 14,20.00,7.50,4.51,4.64%,6.68%,0.00,Pas de bulle ,
Completed,06/09/2023,Garnotte,NEIPA,1956,1,19.3000,15/09/2023 ,Maxime Roy,Fermentation Log / Fri Sep 15,18.90,7.40,4.47,4.68%,6.73%,0.00,Pas de bulle,
Completed,06/09/2023,Garnotte,NEIPA,1956,1,19.3000,18/09/2023 ,Antoine Dechamps,Fermentation Log,2.10,7.30,4.72,4.72%,6.80%,0.00,,
Completed,06/09/2023,Garnotte,NEIPA,1956,1,19.3000,20/09/2023 ,Antoine Dechamps,Fermentation Log - Can,0.00,7.30,4.74,4.72%,6.80%,0.00,,
Completed,06/09/2023,Va Recolter | Choix du Brasseur,Lager,1957,1,12.0000,06/09/2023 ,Marc-André Filiatrault,Turn 1 / Post boil ,0.00,12.00,4.24,0.00%,0.00%,0.00,,
Completed,06/09/2023,Va Recolter | Choix du Brasseur,Lager,1957,1,12.0000,06/09/2023 ,Marc-André Filiatrault,Fermentation Log / Wed Sep 06,12.20,12.00,5.15,0.00%,0.00%,0.00,,
Completed,06/09/2023,Va Recolter | Choix du Brasseur,Lager,1957,1,12.0000,08/09/2023 ,Brasseurs JC + Dépôt,Fermentation Log / Fri Sep 08,0.00,12.00,4.79,0.00%,0.00%,0.00,,
Completed,06/09/2023,Va Recolter | Choix du Brasseur,Lager,1957,1,12.0000,11/09/2023 ,Vincent Martineau,Fermentation Log / Mon Sep 11,12.00,7.40,4.48,1.81%,2.49%,0.00,Bulle plus souffre!!,
Completed,06/09/2023,Va Recolter | Choix du Brasseur,Lager,1957,1,12.0000,12/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Tue Sep 12,11.80,5.90,4.49,2.39%,3.29%,0.00,,
Completed,06/09/2023,Va Recolter | Choix du Brasseur,Lager,1957,1,12.0000,13/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Wed Sep 13,13.90,4.50,4.50,2.93%,4.02%,0.00,,
Completed,06/09/2023,Va Recolter | Choix du Brasseur,Lager,1957,1,12.0000,14/09/2023 ,Vincent Martineau,Fermentation Log / Thu Sep 14,0.00,3.20,4.51,3.42%,4.70%,0.00,0 bar,
Completed,06/09/2023,Va Recolter | Choix du Brasseur,Lager,1957,1,12.0000,15/09/2023 ,Maxime Roy,Fermentation Log / Fri Sep 15,14.90,2.80,4.46,3.58%,4.91%,0.00,0 bar pas de bulle,
Completed,06/09/2023,Va Recolter | Choix du Brasseur,Lager,1957,1,12.0000,18/09/2023 ,Vincent Martineau,Fermentation Log / Mon Sep 18,15.60,2.60,4.54,3.65%,5.02%,0.00,0 bar,
Completed,06/09/2023,Va Recolter | Choix du Brasseur,Lager,1957,1,12.0000,19/09/2023 ,Marc-André Filiatrault,Fermentation Log / Tue Sep 19,14.80,2.40,4.58,3.72%,5.11%,0.00,,
Completed,06/09/2023,Va Recolter | Choix du Brasseur,Lager,1957,1,12.0000,21/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Thu Sep 21,14.90,2.30,4.63,3.76%,5.16%,0.00,,
Completed,06/09/2023,Va Recolter | Choix du Brasseur,Lager,1957,1,12.0000,22/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Fri Sep 22,15.10,2.30,4.65,3.76%,5.16%,0.00,,
Completed,06/09/2023,Va Recolter | Choix du Brasseur,Lager,1957,1,12.0000,03/10/2023 ,Antoine Dechamps,Fermentation Log - Pre Tx,2.00,2.20,4.72,3.80%,5.21%,0.00,,
Completed,06/09/2023,Va Recolter | Choix du Brasseur,Lager,1957,1,12.0000,03/10/2023 ,Antoine Dechamps,Fermentation Log - Post Tx,0.00,2.20,4.72,3.80%,5.21%,0.00,,
Completed,06/09/2023,Va Recolter | Choix du Brasseur,Lager,1957,1,12.0000,06/10/2023 ,Antoine Dechamps,Fermentation log - Données finales,1.10,2.20,4.72,3.80%,5.21%,0.00,,
Completed,12/09/2023,Hubert Saint-Jean,Ambrée / Brune,1958,1,14.0000,12/09/2023 ,Quentin Trudeau-Cauchon,Turn 1 / Post boil ,0.00,14.00,5.17,0.00%,0.00%,0.00,,
Completed,12/09/2023,Hubert Saint-Jean,Ambrée / Brune,1958,1,14.0000,12/09/2023 ,Stephane Lavallée,Fermentation Log / Tue Sep 12,19.70,14.10,5.20,0.00%,0.00%,0.00,,
Completed,12/09/2023,Hubert Saint-Jean,Ambrée / Brune,1958,1,14.0000,13/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Wed Sep 13,19.80,12.20,4.56,0.72%,1.06%,0.00,,
Completed,12/09/2023,Hubert Saint-Jean,Ambrée / Brune,1958,1,14.0000,14/09/2023 ,Vincent Martineau,Fermentation Log / Thu Sep 14,0.00,6.10,4.06,3.09%,4.35%,0.00,Bulle plus ,
Completed,12/09/2023,Hubert Saint-Jean,Ambrée / Brune,1958,1,14.0000,15/09/2023 ,Maxime Roy,Fermentation Log / Fri Sep 15,20.10,4.70,4.06,3.62%,5.08%,0.00,Pas de bulle,
Completed,12/09/2023,Hubert Saint-Jean,Ambrée / Brune,1958,1,14.0000,18/09/2023 ,Vincent Martineau,Fermentation Log / Mon Sep 18,17.40,4.60,4.17,3.66%,5.14%,0.00,Pas de bulle ,
Completed,12/09/2023,Hubert Saint-Jean,Ambrée / Brune,1958,1,14.0000,19/09/2023 ,Marc-André Filiatrault,Fermentation Log / Tue Sep 19,17.50,4.50,4.14,3.70%,5.19%,0.00,,
Completed,12/09/2023,Hubert Saint-Jean,Ambrée / Brune,1958,1,14.0000,21/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Thu Sep 21,18.90,4.40,4.19,3.74%,5.24%,0.00,,
Completed,12/09/2023,Hubert Saint-Jean,Ambrée / Brune,1958,1,14.0000,22/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Fri Sep 22,19.20,4.40,4.22,3.74%,5.24%,0.00,,
Completed,12/09/2023,Hubert Saint-Jean,Ambrée / Brune,1958,1,14.0000,25/09/2023 ,Vincent Martineau,Fermentation Log / Mon Sep 25,19.60,4.10,4.22,3.85%,5.40%,0.00,Pas de bulle ,
Completed,12/09/2023,Hubert Saint-Jean,Ambrée / Brune,1958,1,14.0000,06/10/2023 ,Antoine Dechamps,Fermentation Log - Pre Tx,1.90,4.40,4.46,3.85%,5.40%,0.00,,
Completed,12/09/2023,Hubert Saint-Jean,Ambrée / Brune,1958,1,14.0000,06/10/2023 ,Antoine Dechamps,Fermentation Log - Post Tx,0.00,4.40,4.47,3.74%,5.41%,0.00,,
Completed,12/09/2023,Hubert Saint-Jean,Ambrée / Brune,1958,1,14.0000,10/10/2023 ,Antoine Dechamps,Fermentation Log - Can,0.00,4.50,4.44,3.70%,5.41%,0.00,,
Completed,12/09/2023,Hubert Saint-Jean,Ambrée / Brune,1958,1,14.0000,10/10/2023 ,Antoine Dechamps,Fermentation Log - Pre Can,1.10,4.50,4.45,3.74%,5.41%,0.00,,
Completed,12/09/2023,Charle Lebrun,Ambrée / Brune,1958.1,0,14.0000,29/09/2023 ,Antoine Dechamps,Fermentation Log - Pre Tx,2.10,4.30,4.34,3.78%,5.40%,0.00,,
Completed,12/09/2023,Charle Lebrun,Ambrée / Brune,1958.1,0,14.0000,29/09/2023 ,Antoine Dechamps,Fermentation Log - Post Tx,0.00,4.20,4.35,3.81%,5.40%,0.00,,
Completed,12/09/2023,Charle Lebrun,Ambrée / Brune,1958.1,0,14.0000,29/09/2023 ,Maxime Roy,Original Reading From 1958,0.00,14.00,5.17,0.00%,0.00%,0.00,,
Completed,12/09/2023,Charle Lebrun,Ambrée / Brune,1958.1,0,14.0000,29/09/2023 ,Maxime Roy,Fermentation Log From 1958,2.10,4.30,4.34,3.85%,5.40%,0.00,,
Completed,12/09/2023,Charle Lebrun,Ambrée / Brune,1958.1,0,14.0000,02/10/2023 ,Antoine Dechamps,Fermentation Log From 1958,19.60,4.10,4.22,3.85%,5.40%,0.00,,
Completed,12/09/2023,Charle Lebrun,Ambrée / Brune,1958.1,0,14.0000,02/10/2023 ,Antoine Dechamps,Fermentation Log - Finale,1.20,4.30,4.34,3.81%,10.80%,0.00,,
Completed,12/09/2023,IPA du Verger | Burbank Dolgo,NEIPA,1959,1,13.9000,12/09/2023 ,Quentin Trudeau-Cauchon,Turn 1 / Post boil,0.00,13.90,5.22,0.00%,0.00%,0.00,,
Completed,12/09/2023,IPA du Verger | Burbank Dolgo,NEIPA,1959,1,13.9000,12/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Tue Sep 12,22.30,14.00,4.93,0.00%,0.00%,0.00,,
Completed,12/09/2023,IPA du Verger | Burbank Dolgo,NEIPA,1959,1,13.9000,13/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Wed Sep 13,20.10,11.10,4.34,1.12%,1.60%,0.00,,
Completed,12/09/2023,IPA du Verger | Burbank Dolgo,NEIPA,1959,1,13.9000,14/09/2023 ,Vincent Martineau,Fermentation Log / Thu Sep 14,20.00,7.50,4.32,2.52%,3.54%,0.00,Bulle plus plus ,
Completed,12/09/2023,IPA du Verger | Burbank Dolgo,NEIPA,1959,1,13.9000,15/09/2023 ,Maxime Roy,Fermentation Log / Fri Sep 15,19.90,6.30,4.26,2.98%,4.18%,0.00,Bulle plus,
Completed,12/09/2023,IPA du Verger | Burbank Dolgo,NEIPA,1959,1,13.9000,18/09/2023 ,Vincent Martineau,Fermentation Log / Mon Sep 18,19.80,4.90,4.32,3.51%,4.91%,0.00,On off ,
Completed,12/09/2023,IPA du Verger | Burbank Dolgo,NEIPA,1959,1,13.9000,19/09/2023 ,Marc-André Filiatrault,Fermentation Log / Tue Sep 19,19.40,4.70,4.33,3.59%,5.02%,0.00,,
Completed,12/09/2023,IPA du Verger | Burbank Dolgo,NEIPA,1959,1,13.9000,20/09/2023 ,Marc-André Filiatrault,Fermentation Log / Wed Sep 20,0.00,4.70,4.40,3.59%,5.02%,0.00,,
Completed,12/09/2023,IPA du Verger | Burbank Dolgo,NEIPA,1959,1,13.9000,21/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Thu Sep 21,19.40,4.40,3.79,3.70%,5.17%,0.00,,
Completed,12/09/2023,IPA du Verger | Burbank Dolgo,NEIPA,1959,1,13.9000,22/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Fri Sep 22,19.80,3.90,3.80,3.89%,5.44%,0.00,,
Completed,12/09/2023,IPA du Verger | Burbank Dolgo,NEIPA,1959,1,13.9000,25/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Mon Sep 25,19.40,3.60,3.77,4.00%,5.59%,0.00,,
Completed,12/09/2023,IPA du Verger | Burbank Dolgo,NEIPA,1959,1,13.9000,29/09/2023 ,Antoine Dechamps,Fermentation Log - Pre Can,1.10,3.30,3.79,4.16%,5.80%,0.00,,
Completed,12/09/2023,IPA du Verger | Burbank Dolgo,NEIPA,1959,1,13.9000,29/09/2023 ,Antoine Dechamps,Fermentation Log - Pre Tx,2.20,3.30,3.80,4.12%,5.75%,0.00,,
Completed,12/09/2023,IPA du Verger | Burbank Dolgo,NEIPA,1959,1,13.9000,29/09/2023 ,Antoine Dechamps,Fermentation Log - Post Tx,0.00,3.20,3.80,4.16%,5.80%,0.00,,
Completed,12/09/2023,IPA du Verger | Burbank Dolgo,NEIPA,1959,1,13.9000,29/09/2023 ,Antoine Dechamps,Fermentation Log - Can,0.00,3.30,3.77,4.12%,5.82%,0.00,,
Completed,13/09/2023,Astrocyclette,NEPA,1960,1,14.1000,13/09/2023 ,Quentin Trudeau-Cauchon,Turn 1 / Post boil ,0.00,14.10,5.05,0.00%,0.00%,0.00,,
Completed,13/09/2023,Astrocyclette,NEPA,1960,1,14.1000,13/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Wed Sep 13,21.80,13.70,4.90,0.16%,0.22%,0.00,,
Completed,13/09/2023,Astrocyclette,NEPA,1960,1,14.1000,14/09/2023 ,Vincent Martineau,Fermentation Log / Thu Sep 14,19.90,11.00,4.27,1.24%,1.72%,0.00,Bulle plus plus ,
Completed,13/09/2023,Astrocyclette,NEPA,1960,1,14.1000,15/09/2023 ,Maxime Roy,Fermentation Log / Fri Sep 15,19.90,7.50,4.16,2.60%,3.60%,0.00,Bullle plus,
Completed,13/09/2023,Astrocyclette,NEPA,1960,1,14.1000,18/09/2023 ,Vincent Martineau,Fermentation Log / Mon Sep 18,0.00,5.50,4.23,3.37%,4.66%,0.00,On off,
Completed,13/09/2023,Astrocyclette,NEPA,1960,1,14.1000,19/09/2023 ,Marc-André Filiatrault,Fermentation Log / Tue Sep 19,18.90,5.10,4.22,3.52%,4.87%,0.00,,
Completed,13/09/2023,Astrocyclette,NEPA,1960,1,14.1000,21/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Thu Sep 21,18.60,4.90,4.29,3.59%,4.98%,0.00,,
Completed,13/09/2023,Astrocyclette,NEPA,1960,1,14.1000,22/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Fri Sep 22,18.70,4.90,4.32,3.59%,4.98%,0.00,,
Completed,13/09/2023,Astrocyclette,NEPA,1960,1,14.1000,24/09/2023 ,Antoine Dechamps,Fermentation Log - Pre Tx,0.00,4.70,4.39,3.67%,5.08%,0.00,,
Completed,13/09/2023,Astrocyclette,NEPA,1960,1,14.1000,24/09/2023 ,Antoine Dechamps,Fermentation Log - Post Tx,0.00,4.80,4.36,3.67%,5.08%,0.00,,
Completed,13/09/2023,Astrocyclette,NEPA,1960,1,14.1000,25/09/2023 ,Antoine Dechamps,Fermentation Log - Can,0.00,4.70,4.39,3.71%,5.19%,0.00,,
Completed,13/09/2023,Astrocyclette,NEPA,1960,1,14.1000,25/09/2023 ,Antoine Dechamps,Fermentation Log - Pre Can,0.00,4.60,4.38,3.71%,5.19%,0.00,,
Completed,14/09/2023,Pop Cycle,Sans Alcool,1961,1,5.3000,14/09/2023 ,Vincent Martineau,Turn 1 / Post boil,20.00,5.30,4.29,0.00%,0.00%,0.00,,
Completed,14/09/2023,Pop Cycle,Sans Alcool,1961,1,5.3000,14/09/2023 ,Vincent Martineau,Fermentation Log / Thu Sep 14,19.80,5.30,4.31,0.00%,0.00%,0.00,,
Completed,14/09/2023,Pop Cycle,Sans Alcool,1961,1,5.3000,18/09/2023 ,Vincent Martineau,Fermentation Log / Mon Sep 18,17.50,5.10,4.36,0.08%,0.10%,0.00,Pas de bulle ,
Completed,14/09/2023,Pop Cycle,Sans Alcool,1961,1,5.3000,20/09/2023 ,Antoine Dechamps,Fermentation Log / Wed Sep 20,17.50,4.90,4.30,0.16%,0.21%,0.00,,
Completed,14/09/2023,Pop Cycle,Sans Alcool,1961,1,5.3000,22/09/2023 ,Antoine Dechamps,Fermentation Log / Fri Sep 22,17.60,4.90,4.23,0.16%,0.21%,0.00,,
Completed,14/09/2023,Pop Cycle,Sans Alcool,1961,1,5.3000,25/09/2023 ,Antoine Dechamps,Fermentation Log / Mon Sep 25,4.20,5.00,4.43,0.16%,0.21%,0.00,,
Completed,14/09/2023,Pop Cycle,Sans Alcool,1961,1,5.3000,27/09/2023 ,Antoine Dechamps,Fermentation Log - Pre Tx,3.80,5.30,4.52,0.16%,0.21%,0.00,,
Completed,14/09/2023,Pop Cycle,Sans Alcool,1961,1,5.3000,27/09/2023 ,Antoine Dechamps,Fermentation Log - Post Tx,0.00,5.20,4.50,0.04%,0.26%,0.00,,
Completed,14/09/2023,Pop Cycle,Sans Alcool,1961,1,5.3000,28/09/2023 ,Antoine Dechamps,Fermentation Log - Pre Can,2.40,5.20,4.51,0.04%,0.26%,0.00,,
Completed,14/09/2023,Pop Cycle,Sans Alcool,1961,1,5.3000,28/09/2023 ,Antoine Dechamps,Fermentation Log - Can,0.00,5.20,4.47,0.20%,0.26%,0.0032,,
Completed,20/09/2023,IPA test #130 | Citra Vic secret Mosaic,NEIPA,1962,1,14.8000,20/09/2023 ,Brasseurs JC + Dépôt,Turn 1 / Post boil ,0.00,14.80,5.27,0.00%,0.00%,0.00,,
Completed,20/09/2023,IPA test #130 | Citra Vic secret Mosaic,NEIPA,1962,1,14.8000,20/09/2023 ,Stephane Lavallée,Fermentation Log / Wed Sep 20,21.60,14.80,4.95,0.00%,0.00%,0.00,,
Completed,20/09/2023,IPA test #130 | Citra Vic secret Mosaic,NEIPA,1962,1,14.8000,21/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Thu Sep 21,20.10,11.70,4.35,1.24%,1.73%,0.00,,
Completed,20/09/2023,IPA test #130 | Citra Vic secret Mosaic,NEIPA,1962,1,14.8000,22/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Fri Sep 22,20.10,7.20,4.31,3.00%,4.17%,0.00,,
Completed,20/09/2023,IPA test #130 | Citra Vic secret Mosaic,NEIPA,1962,1,14.8000,25/09/2023 ,Vincent Martineau,Fermentation Log / Mon Sep 25,20.00,4.20,4.31,4.13%,5.74%,0.00,Bulle ,
Completed,20/09/2023,IPA test #130 | Citra Vic secret Mosaic,NEIPA,1962,1,14.8000,27/09/2023 ,Marc-André Filiatrault,Fermentation Log / Wed Sep 27,0.00,4.20,4.40,4.13%,5.74%,0.00,,
Completed,20/09/2023,IPA test #130 | Citra Vic secret Mosaic,NEIPA,1962,1,14.8000,28/09/2023 ,Marc-André Filiatrault,Fermentation Log / Thu Sep 28,19.90,4.10,4.44,4.17%,5.79%,0.00,,
Completed,20/09/2023,IPA test #130 | Citra Vic secret Mosaic,NEIPA,1962,1,14.8000,29/09/2023 ,Antoine Dechamps,Fermentation Log / Fri Sep 29,19.60,3.90,4.47,4.24%,5.90%,0.00,,
Completed,20/09/2023,IPA test #130 | Citra Vic secret Mosaic,NEIPA,1962,1,14.8000,02/10/2023 ,Antoine Dechamps,Fermentation Log - DH final,2.10,4.10,4.58,4.24%,5.90%,0.00,,
Completed,20/09/2023,IPA test #130 | Citra Vic secret Mosaic,NEIPA,1962,1,14.8000,03/10/2023 ,Antoine Dechamps,Fermentation Log - Pre Tx,2.00,4.10,4.53,4.17%,5.90%,0.00,,
Completed,20/09/2023,IPA test #130 | Citra Vic secret Mosaic,NEIPA,1962,1,14.8000,03/10/2023 ,Antoine Dechamps,Fermentation Log - Post Tx,0.00,4.20,4.55,4.17%,5.90%,0.00,,
Completed,20/09/2023,IPA test #130 | Citra Vic secret Mosaic,NEIPA,1962,1,14.8000,05/10/2023 ,Antoine Dechamps,Fermentation Log - Can,0.00,4.10,4.59,4.21%,6.01%,0.00,,
Completed,20/09/2023,IPA test #130 | Citra Vic secret Mosaic,NEIPA,1962,1,14.8000,05/10/2023 ,Antoine Dechamps,Fermentation log - Pre Can,1.10,4.00,4.59,4.21%,6.01%,0.00,,
Completed,20/09/2023,Inspiration,India Pale Ale,1963,1,14.7000,20/09/2023 ,Stephane Lavallée,Turn 1 / Post boil ,19.40,14.70,5.21,0.00%,0.00%,0.00,,
Completed,20/09/2023,Inspiration,India Pale Ale,1963,1,14.7000,20/09/2023 ,Stephane Lavallée,Fermentation Log / Wed Sep 20,19.40,14.70,5.21,0.00%,0.00%,0.00,,
Completed,20/09/2023,Inspiration,India Pale Ale,1963,1,14.7000,22/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Fri Sep 22,20.10,11.80,4.52,1.16%,1.61%,0.00,,
Completed,20/09/2023,Inspiration,India Pale Ale,1963,1,14.7000,25/09/2023 ,Vincent Martineau,Fermentation Log / Mon Sep 25,19.70,6.50,4.26,3.22%,4.47%,0.00,Bulle plus ,
Completed,20/09/2023,Inspiration,India Pale Ale,1963,1,14.7000,28/09/2023 ,Antoine Dechamps,Fermentation Log / Thu Sep 28,0.00,3.50,4.25,4.35%,6.04%,0.00,,
Completed,20/09/2023,Inspiration,India Pale Ale,1963,1,14.7000,02/10/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Mon Oct 02,19.20,2.60,4.17,4.69%,6.51%,0.00,,
Completed,20/09/2023,Inspiration,India Pale Ale,1963,1,14.7000,03/10/2023 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Oct 03,18.00,2.20,4.19,4.83%,6.71%,0.00,,
Completed,20/09/2023,Inspiration,India Pale Ale,1963,1,14.7000,04/10/2023 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Oct 04,18.00,2.20,4.15,4.83%,6.71%,0.00,,
Completed,20/09/2023,Inspiration,India Pale Ale,1963,1,14.7000,05/10/2023 ,Maxime Roy,Fermentation Log / Thu Oct 05,18.70,2.50,4.20,4.83%,6.71%,0.00,Pas de bulle,
Completed,20/09/2023,Inspiration,India Pale Ale,1963,1,14.7000,06/10/2023 ,Antoine Dechamps,Fermentation Log - Post DH,1.90,2.40,4.27,4.76%,6.77%,0.00,,
Completed,20/09/2023,Inspiration,India Pale Ale,1963,1,14.7000,11/10/2023 ,Antoine Dechamps,Fermentation Log - Pre Tx,2.10,2.20,4.37,4.83%,6.88%,0.00,,
Completed,20/09/2023,Inspiration,India Pale Ale,1963,1,14.7000,11/10/2023 ,Antoine Dechamps,Fermentation Log - Post Tx,0.00,2.20,4.39,4.83%,6.88%,0.00,,
Completed,20/09/2023,Inspiration,India Pale Ale,1963,1,14.7000,13/10/2023 ,Antoine Dechamps,Fermentation Log - Pre Can,1.00,2.20,4.36,4.83%,6.88%,0.00,,
Completed,20/09/2023,Inspiration,India Pale Ale,1963,1,14.7000,13/10/2023 ,Antoine Dechamps,Fermentation log - Can,0.00,2.20,4.33,4.83%,6.88%,0.00,,
Completed,21/09/2023,Folle Mesure,NEIPA,1964,1,11.7000,21/09/2023 ,Quentin Trudeau-Cauchon,Brasse #1 / Post boil ,0.00,11.70,5.26,0.00%,0.00%,0.00,,
Completed,21/09/2023,Folle Mesure,NEIPA,1964,1,11.7000,21/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Thu Sep 21,22.10,11.70,4.99,0.00%,0.00%,0.00,,
Completed,21/09/2023,Folle Mesure,NEIPA,1964,1,11.7000,22/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Fri Sep 22,20.00,7.90,4.26,1.50%,2.06%,0.00,,
Completed,21/09/2023,Folle Mesure,NEIPA,1964,1,11.7000,25/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Mon Sep 25,19.90,3.40,0.00,3.23%,4.43%,0.00,,
Completed,21/09/2023,Folle Mesure,NEIPA,1964,1,11.7000,27/09/2023 ,Marc-André Filiatrault,Fermentation Log / Wed Sep 27,0.00,3.40,4.33,3.23%,4.43%,0.00,,
Completed,21/09/2023,Folle Mesure,NEIPA,1964,1,11.7000,28/09/2023 ,Marc-André Filiatrault,Fermentation Log / Thu Sep 28,30.00,3.20,4.25,3.30%,4.53%,0.00,,
Completed,21/09/2023,Folle Mesure,NEIPA,1964,1,11.7000,29/09/2023 ,Antoine Dechamps,Fermentation Log / Fri Sep 29,19.30,3.10,4.36,3.34%,4.59%,0.00,,
Completed,21/09/2023,Folle Mesure,NEIPA,1964,1,11.7000,02/10/2023 ,Antoine Dechamps,Fermentation Log - DH final,1.90,3.20,4.53,3.34%,4.59%,0.00,,
Completed,21/09/2023,Folle Mesure,NEIPA,1964,1,11.7000,03/10/2023 ,Antoine Dechamps,Fermentation Log - Pre Tx,2.10,3.20,4.48,3.30%,4.59%,0.00,,
Completed,21/09/2023,Folle Mesure,NEIPA,1964,1,11.7000,03/10/2023 ,Antoine Dechamps,Fermentation Log - Post Tx,0.00,3.20,4.51,3.30%,4.59%,0.00,,
Completed,21/09/2023,Folle Mesure,NEIPA,1964,1,11.7000,05/10/2023 ,Antoine Dechamps,Fermentation log - Pre Can,0.30,3.30,4.53,3.30%,4.59%,0.00,,
Completed,21/09/2023,Folle Mesure,NEIPA,1964,1,11.7000,05/10/2023 ,Antoine Dechamps,Fermentation Log - Can,0.00,3.20,4.53,3.30%,4.65%,0.00,,
Completed,26/09/2023,Presta,NEIPA,1965,1,15.9000,26/09/2023 ,Marc-André Filiatrault,Turn 1 / Post Boil,0.00,15.90,5.23,0.00%,0.00%,0.00,,
Completed,26/09/2023,Presta,NEIPA,1965,1,15.9000,26/09/2023 ,Stephane Lavallée,Fermentation Log / Tue Sep 26,23.10,15.60,4.95,0.12%,0.17%,0.00,,
Completed,26/09/2023,Presta,NEIPA,1965,1,15.9000,27/09/2023 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Sep 27,20.00,9.40,4.09,2.57%,3.59%,0.00,,
Completed,26/09/2023,Presta,NEIPA,1965,1,15.9000,28/09/2023 ,Marc-André Filiatrault,Fermentation Log / Thu Sep 28,19.90,5.50,4.16,4.07%,5.67%,0.00,,
Completed,26/09/2023,Presta,NEIPA,1965,1,15.9000,02/10/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Mon Oct 02,19.00,4.10,4.21,4.59%,6.41%,0.00,,
Completed,26/09/2023,Presta,NEIPA,1965,1,15.9000,03/10/2023 ,Marc-André Filiatrault,Fermentation Log / Tue Oct 03,20.00,4.10,4.34,4.59%,6.41%,0.00,,
